"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","InputGeometricProb","InitialState","minSampleSize","SampleSize","Simulation","DurationError","TrueDuration","TruePropRare","TaskNumber"
4,0.00302347735975402,3.72721104282966e-05,0.260928961748634,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,83.3991893320029,31.8289257044722,0.50348700298886,3
8,0.259603283476618,1.0583359589737e-05,0.754076086956522,0.662756996648854,233,0.123571389354765,6,50.8801843317972,730,1,45338.2074293816,53.09008268291,0.740965492256136,8
8,0.0880386170223142,3.5332357133976e-05,0.589673913043478,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,730,2,17027.4473134171,40.9623106060606,0.605289375962322,8
8,0.0344376281280402,2.36951070137468e-05,0.56929347826087,0.532050991757993,279,0.103831926360726,6,47.7965367965368,730,3,10066.5984840089,39.7987537092879,0.617969386830903,8
8,0.0161090660800371,2.74495888691378e-05,0.169836956521739,0.264480119554388,567,0.219087159261107,6,17.7508038585209,730,4,7009.34834788402,34.0593241741766,0.374966035685173,8
8,0.00122314514355676,4.65286269147333e-05,0.523097826086957,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,2026.56253545016,31.8289257044722,0.50348700298886,3
16,0.196042427719442,2.2802437769528e-05,0.813829787234043,0.662756996648854,233,0.123571389354765,6,50.8801843317972,730,1,45961.5598303639,53.09008268291,0.740965492256136,8
16,0.0349151720665973,5.09524029669241e-05,0.527925531914894,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,730,2,25010.5328179523,40.9623106060606,0.605289375962322,8
16,0.0570995063249781,0.000126098622665914,0.315159574468085,0.532050991757993,279,0.103831926360726,6,47.7965367965368,730,3,17618.5042070005,39.7987537092879,0.617969386830903,8
16,0.0101803535513062,5.58930278239366e-05,0.410904255319149,0.264480119554388,567,0.219087159261107,6,17.7508038585209,730,4,9922.20961297974,34.0593241741766,0.374966035685173,8
16,0.00231463041841422,0.000293488489143062,0.428191489361702,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,3290.52139416128,31.8289257044722,0.50348700298886,3
32,0.201662527652751,1.87443294817045e-05,0.751302083333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,730,1,55091.8213873662,53.09008268291,0.740965492256136,8
32,0.0195116878308333,2.46160810663744e-05,0.6484375,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,730,2,29039.0803684573,40.9623106060606,0.605289375962322,8
32,0.0374993405472334,0.00010751117920462,0.47265625,0.532050991757993,279,0.103831926360726,6,47.7965367965368,730,3,21792.3788939857,39.7987537092879,0.617969386830903,8
32,0.016672660687502,2.25221053715513e-05,0.333333333333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,730,4,16500.7298050349,34.0593241741766,0.374966035685173,8
32,0.00116624312251898,6.81108606827046e-06,0.3984375,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,3682.99205829158,31.8289257044722,0.50348700298886,3
64,0.00451853775069938,1.50413844844634e-05,0.649739583333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,730,1,61089.5681936419,53.09008268291,0.740965492256136,8
64,0.00381733630256495,3.04653923415236e-05,0.61328125,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,730,2,32673.5663856039,40.9623106060606,0.605289375962322,8
64,0.0299719879712243,3.55139549984836e-05,0.346354166666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,730,3,24022.5169872823,39.7987537092879,0.617969386830903,8
64,0.0105193881203358,0.000118725267643406,0.408854166666667,0.264480119554388,567,0.219087159261107,6,17.7508038585209,730,4,18853.333661247,34.0593241741766,0.374966035685173,8
64,0.00263581492170787,1.84401061412442e-05,0.278645833333333,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,4668.61891846221,31.8289257044722,0.50348700298886,3
128,0.164353063745883,1.09548449840881e-05,0.6484375,0.662756996648854,233,0.123571389354765,6,50.8801843317972,730,1,64328.1018595378,53.09008268291,0.740965492256136,8
128,0.000739241668076132,2.03832059428557e-05,0.491071428571429,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,730,2,35082.8628334644,40.9623106060606,0.605289375962322,8
128,0.000398088713634607,4.3191148218854e-05,0.525669642857143,0.532050991757993,279,0.103831926360726,6,47.7965367965368,730,3,26121.2209505375,39.7987537092879,0.617969386830903,8
128,0.0026099538686815,4.56165403221525e-05,0.321428571428571,0.264480119554388,567,0.219087159261107,6,17.7508038585209,730,4,20564.9918083932,34.0593241741766,0.374966035685173,8
128,0.000396849928191981,1.43972389659681e-05,0.482142857142857,0.906564169912146,261,0.877276615705341,3,54.3891625615763,730,5,5206.03291286969,31.8289257044722,0.50348700298886,3
1,0.214903292522402,2.08354712882409e-05,0.698087431693989,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,24049.4256455061,53.09008268291,0.740965492256136,8
1,0.051701863355782,4.03926551387929e-05,0.407103825136612,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,6463.50382805326,40.9623106060606,0.605289375962322,8
1,0.261378226962646,8.59449026809945e-05,0.998633879781421,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,347269.218183408,39.7987537092879,0.617969386830903,8
1,0.140761000085299,0.000112130710626956,0.498633879781421,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,20577.0994949193,34.0593241741766,0.374966035685173,8
1,0.000577217125087711,9.3449406730709e-06,0.998633879781421,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,239.664564991441,31.8289257044722,0.50348700298886,3
2,0.0281248860638498,9.93169125239313e-05,0.450953678474114,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,40160.091167846,53.09008268291,0.740965492256136,8
2,0.240408443404137,3.77559011801566e-05,0.841961852861035,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,13552.8096361341,40.9623106060606,0.605289375962322,8
2,0.261004846340758,6.00540725263251e-05,0.497275204359673,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,17304.9161575667,39.7987537092879,0.617969386830903,8
2,0.106463997428885,1.57934343080073e-05,0.749318801089918,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,15564.8559529465,34.0593241741766,0.374966035685173,8
2,0.00509680409532141,6.5810609570974e-05,0.343324250681199,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,1871.35785074286,31.8289257044722,0.50348700298886,3
4,0.0856772628729909,4.39779696963284e-05,0.43070652173913,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,41839.3657673287,53.09008268291,0.740965492256136,8
4,0.142249119546002,4.52107280227795e-05,0.927989130434783,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,5844.86397802234,40.9623106060606,0.605289375962322,8
4,0.0453673705900827,2.75848474538225e-05,0.172554347826087,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,7243.04373214244,39.7987537092879,0.617969386830903,8
4,0.0574128659367099,0.000127265264177434,0.271739130434783,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,1645.1650100174,34.0593241741766,0.374966035685173,8
4,0.00052300489779486,1.70603726250253e-05,0.744565217391304,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,968.044335263417,31.8289257044722,0.50348700298886,3
8,0.416387279121245,1.90216318052043e-05,0.978260869565217,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,56830.9844804602,53.09008268291,0.740965492256136,8
8,0.192766301104416,2.15223488764489e-05,0.857336956521739,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,14677.9204947199,40.9623106060606,0.605289375962322,8
8,0.026288992168173,2.58924722677412e-05,0.502717391304348,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,8618.62685876348,39.7987537092879,0.617969386830903,8
8,0.0518724611475332,4.54407091428591e-05,0.625,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,11002.7916569143,34.0593241741766,0.374966035685173,8
8,0.00108248710771334,3.1575790783112e-06,0.686141304347826,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,1280.32906432979,31.8289257044722,0.50348700298886,3
16,0.0419955583400335,5.14864131853566e-05,0.664893617021277,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,42065.9777474226,53.09008268291,0.740965492256136,8
16,0.0368679262172634,2.09226357168617e-05,0.648936170212766,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,23682.8891815886,40.9623106060606,0.605289375962322,8
16,0.0371131870739445,2.25786561538297e-05,0.320478723404255,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,15560.5849222582,39.7987537092879,0.617969386830903,8
16,0.0342527078173226,5.09733385544001e-05,0.515957446808511,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,12141.7021940744,34.0593241741766,0.374966035685173,8
16,0.00148117111892061,1.39578777395955e-05,0.247340425531915,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,2649.73863779141,31.8289257044722,0.50348700298886,3
32,0.042697109306987,1.62854880462163e-05,0.665364583333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,55240.2949673974,53.09008268291,0.740965492256136,8
32,0.143753034426458,5.63629910841822e-05,0.569010416666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,29085.9824077276,40.9623106060606,0.605289375962322,8
32,0.129203212954774,6.97225015225011e-05,0.24609375,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,19591.8398152139,39.7987537092879,0.617969386830903,8
32,0.0112332991428923,2.68463958683574e-05,0.419270833333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,15114.0991845902,34.0593241741766,0.374966035685173,8
32,0.000234171674591352,1.51436106930201e-06,0.5,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,3521.91537175404,31.8289257044722,0.50348700298886,3
64,0.0795520124542554,1.67633936668984e-05,0.661458333333333,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,60872.5523164741,53.09008268291,0.740965492256136,8
64,0.00762928752274466,4.85231887283567e-05,0.505208333333333,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,33165.6421103089,40.9623106060606,0.605289375962322,8
64,0.146195203398522,8.18265540727642e-05,0.240885416666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,24308.1476305192,39.7987537092879,0.617969386830903,8
64,0.0179196424480257,3.72091577045679e-05,0.421875,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,19191.3299593208,34.0593241741766,0.374966035685173,8
64,0.000182024752122077,1.15255713396108e-05,0.5390625,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,4573.46160337133,31.8289257044722,0.50348700298886,3
128,0.208392580599672,3.91088763163258e-05,0.668526785714286,0.662756996648854,233,0.123571389354765,6,50.8801843317972,731,1,64333.9071589433,53.09008268291,0.740965492256136,8
128,0.00407735902158458,5.04339712917384e-05,0.473214285714286,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,731,2,35101.6272907454,40.9623106060606,0.605289375962322,8
128,0.0139557865295287,2.29093615512313e-05,0.379464285714286,0.532050991757993,279,0.103831926360726,6,47.7965367965368,731,3,26158.6136602247,39.7987537092879,0.617969386830903,8
128,0.00270377187347534,2.54169065608531e-05,0.306919642857143,0.264480119554388,567,0.219087159261107,6,17.7508038585209,731,4,20635.6833921638,34.0593241741766,0.374966035685173,8
128,7.95400858996161e-05,1.02379985534967e-05,0.296875,0.906564169912146,261,0.877276615705341,3,54.3891625615763,731,5,5227.17865506747,31.8289257044722,0.50348700298886,3
1,0.00289119425542386,1.09003977583836e-05,0.687585266030014,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,7813.35725005802,53.09008268291,0.740965492256136,8
1,0.0760823242809943,0.000136359648200907,0.601637107776262,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,19502.5430641644,40.9623106060606,0.605289375962322,8
1,0.0294043900847333,1.33144735254822e-05,0.809004092769441,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,2455.90817627987,39.7987537092879,0.617969386830903,8
1,0.117242357239948,8.35364666123394e-05,0.998635743519782,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,1621.84861061395,34.0593241741766,0.374966035685173,8
1,0.000240463867170309,3.176380703385e-05,0.120054570259209,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,726.619873134173,31.8289257044722,0.50348700298886,3
2,0.210963289009387,1.94481867660383e-05,0.681198910081744,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,55650.2690015069,53.09008268291,0.740965492256136,8
2,0.149789506766412,1.77938752225939e-05,0.61716621253406,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,4789.08741391185,40.9623106060606,0.605289375962322,8
2,0.0277494803914539,0.000131395631204205,0.00544959128065395,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,10150.7144518034,39.7987537092879,0.617969386830903,8
2,0.0693889060613719,6.29454718616923e-05,0.415531335149864,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,11852.50789402,34.0593241741766,0.374966035685173,8
2,0.000217449795921711,6.65940149547702e-07,0.76158038147139,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,277.4115587825,31.8289257044722,0.50348700298886,3
4,0.297805546440663,5.70625827852474e-05,0.595108695652174,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,56838.7153110486,53.09008268291,0.740965492256136,8
4,0.0551326729647957,1.032873741615e-05,0.68070652173913,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,15253.7944088613,40.9623106060606,0.605289375962322,8
4,0.624469517431735,4.26285436687419e-05,0.69429347826087,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,36023.1606628744,39.7987537092879,0.617969386830903,8
4,0.0225633342441891,0.000125275248159971,0.207880434782609,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,11366.8313681741,34.0593241741766,0.374966035685173,8
4,0.00587810706789805,1.37711751661088e-05,0.61820652173913,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,938.113124175421,31.8289257044722,0.50348700298886,3
8,0.175941367216349,4.84082345912734e-06,0.634408602150538,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,45663.4616266623,53.09008268291,0.740965492256136,8
8,0.0226785445150362,4.56640379619564e-05,0.610215053763441,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,17436.1808230028,40.9623106060606,0.605289375962322,8
8,0.076442418367333,3.76012309733415e-05,0.204301075268817,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,10883.6912484313,39.7987537092879,0.617969386830903,8
8,0.0103770551813494,2.95496835284263e-05,0.665322580645161,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,11751.1429501045,34.0593241741766,0.374966035685173,8
8,0.000456705017297152,5.01111733952964e-05,0.741935483870968,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,634.656542823809,31.8289257044722,0.50348700298886,3
16,0.305519954351467,3.94155850476146e-05,0.498670212765957,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,59654.349772275,53.09008268291,0.740965492256136,8
16,0.0303613305137214,4.96049391338901e-05,0.727393617021277,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,25791.3568554515,40.9623106060606,0.605289375962322,8
16,0.0763175397865483,3.75975525759812e-05,0.219414893617021,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,14391.7809764302,39.7987537092879,0.617969386830903,8
16,0.0133982001797177,1.65000672930815e-05,0.394946808510638,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,11117.0254736776,34.0593241741766,0.374966035685173,8
16,0.000209650474588236,1.17408073306078e-05,0.273936170212766,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,2631.68881019278,31.8289257044722,0.50348700298886,3
32,0.0397140594636809,9.88541103903444e-06,0.6796875,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,54356.2119118842,53.09008268291,0.740965492256136,8
32,0.014108194338884,8.7392820598702e-06,0.615885416666667,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,28985.2175761067,40.9623106060606,0.605289375962322,8
32,0.00413757529787668,1.18723462368832e-05,0.514322916666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,19606.4096859914,39.7987537092879,0.617969386830903,8
32,0.0201853656419174,4.3436469563002e-05,0.36328125,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,16020.8190450941,34.0593241741766,0.374966035685173,8
32,0.000613210124186082,3.85231699153995e-06,0.3671875,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,3591.88646241223,31.8289257044722,0.50348700298886,3
64,0.423513434539298,3.73710355511862e-05,0.908854166666667,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,65232.3902880123,53.09008268291,0.740965492256136,8
64,0.0140967391800863,1.35263628245691e-05,0.57421875,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,32737.2497351058,40.9623106060606,0.605289375962322,8
64,0.241015165571352,6.8365168060186e-05,0.248697916666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,24136.9126495493,39.7987537092879,0.617969386830903,8
64,0.00804491995191619,8.97345495386109e-05,0.350260416666667,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,18790.2566174274,34.0593241741766,0.374966035685173,8
64,0.000302866924676139,3.53631129103899e-06,0.486979166666667,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,4567.57776264838,31.8289257044722,0.50348700298886,3
128,0.0379404913564885,1.32436095985711e-05,0.580357142857143,0.662756996648854,233,0.123571389354765,6,50.8801843317972,732,1,64292.0329336621,53.09008268291,0.740965492256136,8
128,0.0645111093160206,7.84053016455404e-06,0.582589285714286,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,732,2,35204.2605097364,40.9623106060606,0.605289375962322,8
128,0.00324995760251485,2.05318410865523e-05,0.514508928571429,0.532050991757993,279,0.103831926360726,6,47.7965367965368,732,3,26185.9584969308,39.7987537092879,0.617969386830903,8
128,0.00393436866530601,0.000109572501116405,0.323660714285714,0.264480119554388,567,0.219087159261107,6,17.7508038585209,732,4,20631.4109058171,34.0593241741766,0.374966035685173,8
128,0.000122583294994315,7.55745888444828e-05,0.262276785714286,0.906564169912146,261,0.877276615705341,3,54.3891625615763,732,5,5226.39208041333,31.8289257044722,0.50348700298886,3
1,0.520851490940622,6.2795478669754e-05,0.998637602179837,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,441191.048634013,53.09008268291,0.740965492256136,8
1,0.133578103772116,2.29717818755676e-05,0.539509536784741,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,22111.8385502755,40.9623106060606,0.605289375962322,8
1,0.0271284081141292,5.45019720305718e-05,0.314713896457766,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,6579.76629179807,39.7987537092879,0.617969386830903,8
1,0.392533840181752,0.000289652351368381,0,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,29890.0745074691,34.0593241741766,0.374966035685173,8
1,0.00025274379388485,6.31617888722322e-07,0,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,85.9162828966285,31.8289257044722,0.50348700298886,3
2,0.303119817194035,1.16015432982154e-05,0.833787465940054,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,14274.5273427544,53.09008268291,0.740965492256136,8
2,0.186647346126215,2.01138420823313e-05,0.61716621253406,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,5933.02908057851,40.9623106060606,0.605289375962322,8
2,0.0297513746392394,5.51976085666081e-05,0.636239782016349,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,11778.3837076036,39.7987537092879,0.617969386830903,8
2,0.0359244667608611,4.55508758955724e-05,0.474114441416894,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,3560.5704631294,34.0593241741766,0.374966035685173,8
2,0.000217449795921711,6.65940149547702e-07,0.723433242506812,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,277.4115587825,31.8289257044722,0.50348700298886,3
4,0.120528774270565,3.3790737441126e-05,0.585597826086957,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,7588.29851137079,53.09008268291,0.740965492256136,8
4,0.0327253194493592,2.43516482127849e-05,0.203804347826087,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,4822.25319674013,40.9623106060606,0.605289375962322,8
4,0.051740453596311,4.544343679189e-05,0.896739130434783,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,3318.32475697381,39.7987537092879,0.617969386830903,8
4,0.0331345674140153,4.04985036232554e-05,0.266304347826087,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,5746.63342454142,34.0593241741766,0.374966035685173,8
4,0.00473835374904626,6.65942428213741e-05,0.248641304347826,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,1443.27015761791,31.8289257044722,0.50348700298886,3
8,0.182501977844329,1.44441157676204e-05,0.623655913978495,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,52126.8742644279,53.09008268291,0.740965492256136,8
8,0.0350445623689443,7.26123512054506e-06,0.684139784946237,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,20037.1922634274,40.9623106060606,0.605289375962322,8
8,0.651578772327415,0.396155348694072,0.536290322580645,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,30873.0761240124,39.7987537092879,0.617969386830903,8
8,0.0167093774467533,3.05341564219497e-05,0.606182795698925,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,8647.21745937499,34.0593241741766,0.374966035685173,8
8,0.00082080616401118,4.9690449901545e-06,0.247311827956989,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,1494.19585087329,31.8289257044722,0.50348700298886,3
16,0.056311452500273,2.31828174965603e-05,0.627659574468085,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,49353.0918796165,53.09008268291,0.740965492256136,8
16,0.155369198605675,3.05219152282344e-05,0.700797872340426,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,24752.1627284104,40.9623106060606,0.605289375962322,8
16,0.0377246280063628,1.05165224098484e-05,0.3125,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,15514.656955688,39.7987537092879,0.617969386830903,8
16,0.0130486547857582,4.73746955368555e-05,0.428191489361702,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,12226.9280858381,34.0593241741766,0.374966035685173,8
16,0.0232565728924742,6.9272899848803e-06,0.408244680851064,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,2754.00735837795,31.8289257044722,0.50348700298886,3
32,0.0749249791428488,2.83402649954769e-05,0.7734375,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,53238.8481249326,53.09008268291,0.740965492256136,8
32,0.00337326414967603,3.85125646939909e-05,0.544270833333333,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,28278.9090311042,40.9623106060606,0.605289375962322,8
32,0.00540124356704406,2.49146056775074e-05,0.515625,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,19809.6323209426,39.7987537092879,0.617969386830903,8
32,0.00464952631553403,3.3231424886338e-05,0.419270833333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,15266.6892397672,34.0593241741766,0.374966035685173,8
32,0.000204322148811945,1.14906763101066e-05,0.53515625,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,3672.09773524139,31.8289257044722,0.50348700298886,3
64,0.167392818520661,4.67994150215637e-05,0.682291666666667,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,60726.4703901993,53.09008268291,0.740965492256136,8
64,0.0179818100935757,2.65115145243568e-05,0.528645833333333,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,32940.2360136851,40.9623106060606,0.605289375962322,8
64,0.013648680810452,5.64907424360472e-05,0.440104166666667,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,24372.1750415589,39.7987537092879,0.617969386830903,8
64,0.00620013186198973,3.25113236758238e-05,0.345052083333333,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,19012.5207457967,34.0593241741766,0.374966035685173,8
64,0.00214950549374739,0.00013583350895203,0.453125,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,4486.45317397496,31.8289257044722,0.50348700298886,3
128,0.0777281622777753,3.03704175497116e-05,0.612723214285714,0.662756996648854,233,0.123571389354765,6,50.8801843317972,733,1,64258.0318260111,53.09008268291,0.740965492256136,8
128,0.00502702204958816,3.85611104244314e-05,0.526785714285714,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,733,2,35047.1855519278,40.9623106060606,0.605289375962322,8
128,0.0507337791247184,7.44121702015492e-05,0.284598214285714,0.532050991757993,279,0.103831926360726,6,47.7965367965368,733,3,26218.0103421136,39.7987537092879,0.617969386830903,8
128,0.00758572230540787,3.69643804963863e-05,0.408482142857143,0.264480119554388,567,0.219087159261107,6,17.7508038585209,733,4,20604.0420364813,34.0593241741766,0.374966035685173,8
128,0.000131041205424758,3.01064102233208e-05,0.459821428571429,0.906564169912146,261,0.877276615705341,3,54.3891625615763,733,5,5185.86232271427,31.8289257044722,0.50348700298886,3
1,0.290668019418301,8.38799542702449e-05,0.642176870748299,0.662756996648854,233,0.123571389354765,6,50.8801843317972,734,1,52615.6251067703,53.09008268291,0.740965492256136,8
1,0.0413148899946619,3.38321814044125e-05,0.638095238095238,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,734,2,9266.08004017447,40.9623106060606,0.605289375962322,8
1,0.818045945826219,7.79294766916643e-05,0.993197278911565,0.532050991757993,279,0.103831926360726,6,47.7965367965368,734,3,365574.068183408,39.7987537092879,0.617969386830903,8
1,0.105077651479701,1.46432776770265e-05,0.768707482993197,0.264480119554388,567,0.219087159261107,6,17.7508038585209,734,4,4267.30816191785,34.0593241741766,0.374966035685173,8
1,0.02765608285863,6.79602704694828e-06,0.202721088435374,0.906564169912146,261,0.877276615705341,3,54.3891625615763,734,5,447.905011682371,31.8289257044722,0.50348700298886,3
2,0.507315633504193,4.78908109378799e-05,0.997282608695652,0.662756996648854,233,0.123571389354765,6,50.8801843317972,734,1,72730.3097451238,53.09008268291,0.740965492256136,8
2,0.0160908926204253,3.94735256004727e-05,0.22554347826087,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,734,2,12186.08309573,40.9623106060606,0.605289375962322,8
2,0.0783945355811858,0.000190349865089845,0.567934782608696,0.532050991757993,279,0.103831926360726,6,47.7965367965368,734,3,11484.8739569638,39.7987537092879,0.617969386830903,8
2,0.0643095302500479,6.71294483748765e-05,0.452445652173913,0.264480119554388,567,0.219087159261107,6,17.7508038585209,734,4,1676.10985231371,34.0593241741766,0.374966035685173,8
2,0.0056481092778076,6.61437009590963e-05,0.35054347826087,0.906564169912146,261,0.877276615705341,3,54.3891625615763,734,5,1928.96664052904,31.8289257044722,0.50348700298886,3
4,0.12537010220806,1.09941134434083e-05,0.835135135135135,0.662756996648854,233,0.123571389354765,6,50.8801843317972,734,1,33341.7020234941,53.09008268291,0.740965492256136,8
4,0.0858039142006589,2.67042403678712e-05,0.760810810810811,0.542930893940766,288,0.0110041811130941,4,36.6810631229236,734,2,6305.53804522498,40.9623106060606,0.605289375962322,8
4,0.127475422564269,9.92627075238821e-05,0.833783783783784,0.532050991757993,279,0.103831926360726,6,47.7965367965368,734,3,14171.0292168486,39.7987537092879,0.617969386830903,8
