"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","minSampleSize","SampleSize","AverageDurationError","TruePropRare","AverageDuration","Ant","TaskNumber"
1,0.406367200583732,3.83034545384705e-05,0.607843137254902,0.44780816954986,345,552.05,713,18677.9453935902,0.555475047550041,38.2951084989572,1,8
1,0.392271184824742,0.000236671521282577,0.704481792717087,0.496694140023549,436,69.00625,713,45684.5347405981,0.567611629381397,40.56269367177,2,7
1,0.142747189631794,6.81647538684924e-05,0.733893557422969,0.579227425052079,423,56.9123711340206,713,2108.47196705427,0.548863327597138,36.4858087501349,3,7
1,0.0193938251335699,6.93461242145965e-05,0.218487394957983,0.446200525314736,554,160.014492753623,713,6476.90763617116,0.453944389095191,25.888764490278,4,8
1,0.308858269833542,2.04587751538036e-05,0.99859943977591,0.654707454034961,112,2208.2,713,119704.298508501,0.799927542795037,88.9685570909255,5,8
1,0.0233988567783959,2.6033655274523e-05,0.872549019607843,0.823419527216738,201,334.575757575758,713,2635.07183842748,0.651209129607825,31.3558501631184,6,6
1,0.00627948062563292,5.92875293997386e-05,0.351540616246499,0.665123177248438,417,1380.125,713,616.509885143525,0.390816049270899,24.0353798961542,7,6
1,0.518110266135572,9.65962939028385e-05,0.833333333333333,0.556278869667603,266,408.925925925926,713,192238.51659674,0.637623403677203,46.833896440778,8,8
1,0.352351868938555,5.49937032689617e-05,0.621848739495798,0.500158500135857,497,581.105263157895,713,7571.16167035019,0.488633275971379,32.4706419782873,9,9
2,0.0442213587008495,2.68809364801108e-05,0.450980392156863,0.44780816954986,345,552.05,713,1309.98095861989,0.555475047550041,38.2951084989572,1,8
2,0.181365485777022,0.00121001357482028,0.362745098039216,0.496694140023549,436,69.00625,713,17509.5522015576,0.567611629381397,40.56269367177,2,7
2,0.040168469493041,0.000125987065052666,0.418767507002801,0.579227425052079,423,56.9123711340206,713,3565.29598186012,0.548863327597138,36.4858087501349,3,7
2,0.279847395477813,0.000165871623902083,0.57563025210084,0.446200525314736,554,160.014492753623,713,8812.78015646036,0.453944389095191,25.888764490278,4,8
2,0.0678022060712014,2.04587751538036e-05,0.997198879551821,0.654707454034961,112,2208.2,713,45064.0762862784,0.799927542795037,88.9685570909255,5,8
2,0.0246756374941851,5.59193682866606e-05,0.971988795518207,0.823419527216738,201,334.575757575758,713,11357.4326216789,0.651209129607825,31.3558501631184,6,6
2,0.0294534633928149,0.000113517639009364,0.278711484593838,0.665123177248438,417,1380.125,713,529.133567338478,0.390816049270899,24.0353798961542,7,6
2,0.0873074521994782,4.28657432794686e-05,0.792717086834734,0.556278869667603,266,408.925925925926,713,38898.0199334846,0.637623403677203,46.833896440778,8,8
2,0.0814883909176791,0.000695062114123463,0.201680672268908,0.500158500135857,497,581.105263157895,713,17388.4594690336,0.488633275971379,32.4706419782873,9,9
4,0.19996814428139,0.000131307483348761,0.916201117318436,0.44780816954986,345,552.05,713,1214.07568544278,0.555475047550041,38.2951084989572,1,8
4,0.404714938707859,0.000125373050109736,0.392458100558659,0.496694140023549,436,69.00625,713,15793.0298079095,0.567611629381397,40.56269367177,2,7
4,0.0563054152912715,0.000747032487091815,0.307262569832402,0.579227425052079,423,56.9123711340206,713,11364.6299905522,0.548863327597138,36.4858087501349,3,7
4,0.533353661062764,0.000346138657711325,0.497206703910615,0.446200525314736,554,160.014492753623,713,13795.7387798773,0.453944389095191,25.888764490278,4,8
4,0.0300299184771343,4.81765289543116e-06,0.891061452513967,0.654707454034961,112,2208.2,713,71245.2874312579,0.799927542795037,88.9685570909255,5,8
4,0.0153319177019578,3.45557099222906e-05,0.810055865921788,0.823419527216738,201,334.575757575758,713,482.080087059411,0.651209129607825,31.3558501631184,6,6
4,0.132942426944341,4.19795058611083e-05,0.85195530726257,0.665123177248438,417,1380.125,713,9352.55645584015,0.390816049270899,24.0353798961542,7,6
4,0.0352797029211888,3.21319235257305e-05,0,0.556278869667603,266,408.925925925926,713,20718.3248769152,0.637623403677203,46.833896440778,8,8
4,0.059842878979935,0.000474847204553355,0.248603351955307,0.500158500135857,497,581.105263157895,713,22333.487130503,0.488633275971379,32.4706419782873,9,9
8,0.0470435512834513,6.30276046795906e-05,0.247222222222222,0.44780816954986,345,552.05,713,4485.66823574335,0.555475047550041,38.2951084989572,1,8
8,0.158670568271816,9.81753707024299e-05,0.494444444444444,0.496694140023549,436,69.00625,713,9666.87750976477,0.567611629381397,40.56269367177,2,7
8,0.0406750406096081,0.000142586707642249,0.454166666666667,0.579227425052079,423,56.9123711340206,713,7725.99241527705,0.548863327597138,36.4858087501349,3,7
8,0.320121778102532,0.000171840713234002,0.247222222222222,0.446200525314736,554,160.014492753623,713,5992.16861362906,0.453944389095191,25.888764490278,4,8
8,0.0473507499773027,2.66049083037292e-06,0.494444444444444,0.654707454034961,112,2208.2,713,122152.480175788,0.799927542795037,88.9685570909255,5,8
8,0.00702040585369885,1.13393291283483e-05,0.333333333333333,0.823419527216738,201,334.575757575758,713,7032.73509571947,0.651209129607825,31.3558501631184,6,6
8,0.0590412826560879,4.61089150717834e-05,0,0.665123177248438,417,1380.125,713,1368.44860855228,0.390816049270899,24.0353798961542,7,6
8,0.0722545312575405,7.72493772518492e-05,0.925,0.556278869667603,266,408.925925925926,713,10342.0607682274,0.637623403677203,46.833896440778,8,8
8,0.0239817351383074,0.000315969556401623,0.247222222222222,0.500158500135857,497,581.105263157895,713,7025.7691887728,0.488633275971379,32.4706419782873,9,9
16,0.016411313391031,6.95183872048433e-05,0,0.44780816954986,345,552.05,713,13889.0313352274,0.555475047550041,38.2951084989572,1,8
16,0.227457989971871,7.73965715723598e-05,0.182065217391304,0.496694140023549,436,69.00625,713,20160.5614307316,0.567611629381397,40.56269367177,2,7
16,0.0945117331484338,0.000131339137313167,0.206521739130435,0.579227425052079,423,56.9123711340206,713,16039.7103807814,0.548863327597138,36.4858087501349,3,7
16,0.427017574160217,0.0388360387868391,0.414402173913043,0.446200525314736,554,160.014492753623,713,9685.52867405235,0.453944389095191,25.888764490278,4,8
16,0.146506571589846,1.17379481241353e-05,0.883152173913043,0.654707454034961,112,2208.2,713,174887.689730079,0.799927542795037,88.9685570909255,5,8
16,0.00260760770705632,1.60731643002521e-05,0.294836956521739,0.823419527216738,201,334.575757575758,713,9008.12335485606,0.651209129607825,31.3558501631184,6,6
16,0.0388328868578838,1.73024382140258e-05,0.169836956521739,0.665123177248438,417,1380.125,713,912.366860332243,0.390816049270899,24.0353798961542,7,6
16,0.291513342717661,3.26254560968953e-05,0,0.556278869667603,266,408.925925925926,713,32837.1545830445,0.637623403677203,46.833896440778,8,8
16,0.0121416314535315,0.000115411734326419,0,0.500158500135857,497,581.105263157895,713,14887.6124583528,0.488633275971379,32.4706419782873,9,9
32,0.0260549015095092,4.98166591012154e-05,0.239130434782609,0.44780816954986,345,552.05,713,18480.1138556059,0.555475047550041,38.2951084989572,1,8
32,0.00645896767400642,2.54897156234491e-05,0,0.496694140023549,436,69.00625,713,17644.2176507788,0.567611629381397,40.56269367177,2,7
32,0.0158774617180652,4.24426209575549e-05,0.179347826086957,0.579227425052079,423,56.9123711340206,713,18681.7445217705,0.548863327597138,36.4858087501349,3,7
32,0.50906171698902,0.000104511964519204,0.345108695652174,0.446200525314736,554,160.014492753623,713,6825.80112389853,0.453944389095191,25.888764490278,4,8
32,0.151215598790586,7.01018131386366e-06,0.737771739130435,0.654707454034961,112,2208.2,713,186821.463829138,0.799927542795037,88.9685570909255,5,8
32,0.0134238452162877,6.98561162636817e-06,0.182065217391304,0.823419527216738,201,334.575757575758,713,11928.5527374627,0.651209129607825,31.3558501631184,6,6
32,0.0170057322863768,2.57287720123525e-05,0,0.665123177248438,417,1380.125,713,2881.41467735645,0.390816049270899,24.0353798961542,7,6
32,0.0482571001807551,0.000103346952837114,0.39945652173913,0.556278869667603,266,408.925925925926,713,29932.4467582355,0.637623403677203,46.833896440778,8,8
32,0.0337728869000965,3.02762221321572e-05,0.179347826086957,0.500158500135857,497,581.105263157895,713,20377.272331587,0.488633275971379,32.4706419782873,9,9
64,0.453067599145799,7.65996309539678e-05,0.486979166666667,0.44780816954986,345,552.05,713,24864.6924051273,0.555475047550041,38.2951084989572,1,8
64,0.00255838022059741,5.26171624108179e-05,0,0.496694140023549,436,69.00625,713,21247.0308290113,0.567611629381397,40.56269367177,2,7
64,0.00905012640592852,7.24009755497736e-05,0,0.579227425052079,423,56.9123711340206,713,21886.7472227141,0.548863327597138,36.4858087501349,3,7
64,0.0288052998767553,0.000109703941902432,0,0.446200525314736,554,160.014492753623,713,7043.55514572654,0.453944389095191,25.888764490278,4,8
64,0.846576092956529,0.375060362495736,0.59765625,0.654707454034961,112,2208.2,713,226595.434596034,0.799927542795037,88.9685570909255,5,8
64,0.000363391844028861,2.90499164835085e-05,0.354166666666667,0.823419527216738,201,334.575757575758,713,14139.3236699496,0.651209129607825,31.3558501631184,6,6
64,0.0176156371279338,2.19298622294322e-05,0,0.665123177248438,417,1380.125,713,4226.54347849028,0.390816049270899,24.0353798961542,7,6
64,0.00182271706452357,1.97563179869944e-05,0,0.556278869667603,266,408.925925925926,713,34214.4195691795,0.637623403677203,46.833896440778,8,8
64,0.005386794489956,5.4658651416676e-05,0,0.500158500135857,497,581.105263157895,713,19514.3086979588,0.488633275971379,32.4706419782873,9,9
128,0.0197306010636388,2.22760784383497e-05,0,0.44780816954986,345,552.05,713,23796.3329334661,0.555475047550041,38.2951084989572,1,8
128,0.000803010686477224,6.66506834209019e-05,0,0.496694140023549,436,69.00625,713,22806.6807334257,0.567611629381397,40.56269367177,2,7
128,0.000440726427404285,3.1305686929178e-05,0,0.579227425052079,423,56.9123711340206,713,23212.4006487995,0.548863327597138,36.4858087501349,3,7
128,0.00273776470344858,6.51031538062886e-05,0,0.446200525314736,554,160.014492753623,713,7750.70074464443,0.453944389095191,25.888764490278,4,8
128,0.00766489570971496,7.93007304741856e-06,0.140625,0.654707454034961,112,2208.2,713,201139.756210065,0.799927542795037,88.9685570909255,5,8
128,0.000606552020063765,1.89507170028576e-05,0,0.823419527216738,201,334.575757575758,713,15148.1023685893,0.651209129607825,31.3558501631184,6,6
128,0.000486787848077691,6.65617487571729e-05,0,0.665123177248438,417,1380.125,713,4852.75409637385,0.390816049270899,24.0353798961542,7,6
128,0.0306978884181533,3.38640564415458e-05,0,0.556278869667603,266,408.925925925926,713,36606.1204885117,0.637623403677203,46.833896440778,8,8
128,0.216929606832847,0.000677438440359937,0,0.500158500135857,497,581.105263157895,713,28615.2829949924,0.488633275971379,32.4706419782873,9,9
1,0.202592330480673,9.46048032605216e-05,0.404195804195804,0.44780816954986,345,552.05,714,12053.731582572,0.555475047550041,38.2951084989572,1,8
1,0.413497208586572,0.00698016144168898,0,0.496694140023549,436,69.00625,714,25459.8616168511,0.567611629381397,40.56269367177,2,7
1,0.226467832784724,0.000109113197107562,0.801398601398601,0.579227425052079,423,56.9123711340206,714,4285.10213805576,0.548863327597138,36.4858087501349,3,7
1,0.617503776605843,0.000250563325880734,0.734265734265734,0.446200525314736,554,160.014492753623,714,12037.2514322632,0.453944389095191,25.888764490278,4,8
1,0.308858269833542,2.04587751538036e-05,0.998601398601399,0.654707454034961,112,2208.2,714,120292.869937072,0.799927542795037,88.9685570909255,5,8
1,0.0295550930693154,8.19651442034571e-05,0.979020979020979,0.823419527216738,201,334.575757575758,714,50294.0171739113,0.651209129607825,31.3558501631184,6,6
1,0.0403016863542003,3.97593090109312e-05,0.222377622377622,0.665123177248438,417,1380.125,714,12753.7563661525,0.390816049270899,24.0353798961542,7,6
1,0.120859261570345,9.64449962015568e-05,0,0.556278869667603,266,408.925925925926,714,23756.5309011407,0.637623403677203,46.833896440778,8,8
1,0.0463586606205586,5.24604076690893e-05,0.304895104895105,0.500158500135857,497,581.105263157895,714,12852.4267313494,0.488633275971379,32.4706419782873,9,9
2,0.0683621742232177,6.26712568230207e-05,0.247206703910615,0.44780816954986,345,552.05,714,6074.3033249962,0.555475047550041,38.2951084989572,1,8
2,0.0939552935664626,0.000177342106027397,0.483240223463687,0.496694140023549,436,69.00625,714,17688.4116950799,0.567611629381397,40.56269367177,2,7
2,0.117481662427427,5.00898879129934e-05,0.670391061452514,0.579227425052079,423,56.9123711340206,714,3928.32183431398,0.548863327597138,36.4858087501349,3,7
2,0.317559476707053,0.000210633379073787,0,0.446200525314736,554,160.014492753623,714,5519.73190311998,0.453944389095191,25.888764490278,4,8
2,0.0374194201461489,5.29276179612115e-05,0.498603351955307,0.654707454034961,112,2208.2,714,80198.3160975182,0.799927542795037,88.9685570909255,5,8
2,0.00742122917907257,3.01545671779832e-05,0.829608938547486,0.823419527216738,201,334.575757575758,714,6116.48275175236,0.651209129607825,31.3558501631184,6,6
2,0.0138618192270606,5.32802948163645e-05,0.384078212290503,0.665123177248438,417,1380.125,714,207.505789594662,0.390816049270899,24.0353798961542,7,6
2,0.100313577771716,0.000224503948551026,0.449720670391061,0.556278869667603,266,408.925925925926,714,10192.4149077682,0.637623403677203,46.833896440778,8,8
2,0.178531555493712,0.000157190529506615,0.58659217877095,0.500158500135857,497,581.105263157895,714,17196.8128387249,0.488633275971379,32.4706419782873,9,9
4,0.452606427095601,7.65258578135379e-05,0.519553072625698,0.44780816954986,345,552.05,714,19262.8239084624,0.555475047550041,38.2951084989572,1,8
4,0.0374368728294998,0.000106888525974156,0.477653631284916,0.496694140023549,436,69.00625,714,7025.0997909736,0.567611629381397,40.56269367177,2,7
4,0.0806166821470936,9.83591681323015e-05,0,0.579227425052079,423,56.9123711340206,714,16606.6390399346,0.548863327597138,36.4858087501349,3,7
4,0.115692598545681,8.29818586412213e-05,0.194134078212291,0.446200525314736,554,160.014492753623,714,19982.361481395,0.453944389095191,25.888764490278,4,8
4,0.1733278718561,4.50767474544971e-06,0.858938547486033,0.654707454034961,112,2208.2,714,116023.159286572,0.799927542795037,88.9685570909255,5,8
4,0.0212785799807298,0.00013330027690399,0.290502793296089,0.823419527216738,201,334.575757575758,714,6385.42765012991,0.651209129607825,31.3558501631184,6,6
4,0.0996130760054134,5.62926352729031e-05,0.210893854748603,0.665123177248438,417,1380.125,714,3181.50708160001,0.390816049270899,24.0353798961542,7,6
4,0.0463203499461458,0.0001368772029705,0.736033519553073,0.556278869667603,266,408.925925925926,714,6743.46548562893,0.637623403677203,46.833896440778,8,8
4,0.147271099546216,0.000304956130996749,0.745810055865922,0.500158500135857,497,581.105263157895,714,8404.76687394017,0.488633275971379,32.4706419782873,9,9
8,0.0350697835547593,2.6845204128528e-05,0,0.44780816954986,345,552.05,714,5501.76077050391,0.555475047550041,38.2951084989572,1,8
8,0.143805462286974,0.000170642187668324,0,0.496694140023549,436,69.00625,714,18303.0544117685,0.567611629381397,40.56269367177,2,7
8,0.0802951352909636,0.000238579168905035,0,0.579227425052079,423,56.9123711340206,714,16284.9892080288,0.548863327597138,36.4858087501349,3,7
8,0.0131676616807446,0.00015462075702094,0,0.446200525314736,554,160.014492753623,714,2312.11964343324,0.453944389095191,25.888764490278,4,8
8,0.169050355264026,1.88731520523135e-05,0.6875,0.654707454034961,112,2208.2,714,154358.816628124,0.799927542795037,88.9685570909255,5,8
8,0.00870789688702256,2.8972887310982e-05,0.527777777777778,0.823419527216738,201,334.575757575758,714,4202.43851087442,0.651209129607825,31.3558501631184,6,6
8,0.0312933554069042,4.0275251352363e-05,0,0.665123177248438,417,1380.125,714,715.034521821737,0.390816049270899,24.0353798961542,7,6
8,0.0294658627957795,3.80211510518623e-05,0.247222222222222,0.556278869667603,266,408.925925925926,714,12222.3520313563,0.637623403677203,46.833896440778,8,8
8,0.00828206613651349,6.01532543171893e-05,0,0.500158500135857,497,581.105263157895,714,5695.07797608595,0.488633275971379,32.4706419782873,9,9
16,0.0305016969753368,1.78728860369182e-05,0,0.44780816954986,345,552.05,714,15100.8330812724,0.555475047550041,38.2951084989572,1,8
16,0.0179087509402476,3.20439031792437e-05,0,0.496694140023549,436,69.00625,714,13559.9327454058,0.567611629381397,40.56269367177,2,7
16,0.0303875683491056,0.000166214059181266,0.244565217391304,0.579227425052079,423,56.9123711340206,714,14777.9601271151,0.548863327597138,36.4858087501349,3,7
16,0.464395741900074,0.000129306423683135,0.398097826086957,0.446200525314736,554,160.014492753623,714,5202.37433770666,0.453944389095191,25.888764490278,4,8
16,0.15648943882935,2.31451707544884e-05,0.841032608695652,0.654707454034961,112,2208.2,714,175612.485136162,0.799927542795037,88.9685570909255,5,8
16,0.000199663230185046,9.8655917396167e-06,0.654891304347826,0.823419527216738,201,334.575757575758,714,8914.24001310263,0.651209129607825,31.3558501631184,6,6
16,0.00914730276671297,5.24226579114276e-05,0.18070652173913,0.665123177248438,417,1380.125,714,998.843093485261,0.390816049270899,24.0353798961542,7,6
16,0.0343439954020498,1.59249369320764e-05,0.244565217391304,0.556278869667603,266,408.925925925926,714,25056.4446823797,0.637623403677203,46.833896440778,8,8
16,0.00619828064604734,1.89742205589913e-05,0.183423913043478,0.500158500135857,497,581.105263157895,714,12501.0071589223,0.488633275971379,32.4706419782873,9,9
32,0.0107234434950396,2.59232563021254e-05,0,0.44780816954986,345,552.05,714,19054.1310531426,0.555475047550041,38.2951084989572,1,8
32,0.194529023070342,6.96846618901253e-05,0.529891304347826,0.496694140023549,436,69.00625,714,17987.6478745354,0.567611629381397,40.56269367177,2,7
32,0.0159482433677073,4.24426209575549e-05,0.179347826086957,0.579227425052079,423,56.9123711340206,714,18696.972495821,0.548863327597138,36.4858087501349,3,7
32,0.0241049044895584,1.43033905273357e-05,0,0.446200525314736,554,160.014492753623,714,6509.66273553068,0.453944389095191,25.888764490278,4,8
32,0.00315848245026955,1.43369895650963e-05,0.478260869565217,0.654707454034961,112,2208.2,714,182399.386306599,0.799927542795037,88.9685570909255,5,8
32,0.00420736589271928,2.08090161246095e-05,0.634510869565217,0.823419527216738,201,334.575757575758,714,12384.1821977357,0.651209129607825,31.3558501631184,6,6
32,0.0098727671165478,3.02138904846545e-05,0,0.665123177248438,417,1380.125,714,2912.80859086335,0.390816049270899,24.0353798961542,7,6
32,0.0613275416814098,6.70237613760604e-05,0.52445652173913,0.556278869667603,266,408.925925925926,714,31617.8039407932,0.637623403677203,46.833896440778,8,8
32,0.00732989298504213,9.97017187292697e-05,0.22554347826087,0.500158500135857,497,581.105263157895,714,17230.8531763216,0.488633275971379,32.4706419782873,9,9
64,0.0168384634863839,6.85056578350856e-05,0,0.44780816954986,345,552.05,714,21777.3953436107,0.555475047550041,38.2951084989572,1,8
64,0.170651860848143,4.06835273018963e-05,0.21484375,0.496694140023549,436,69.00625,714,21821.5391076993,0.567611629381397,40.56269367177,2,7
64,0.00181270693316696,4.94287919259627e-05,0,0.579227425052079,423,56.9123711340206,714,21149.1443507452,0.548863327597138,36.4858087501349,3,7
64,0.00780532790550202,5.61001699149825e-05,0.169270833333333,0.446200525314736,554,160.014492753623,714,6710.61790254743,0.453944389095191,25.888764490278,4,8
64,0.121821607443369,1.02736472992105e-05,0.81640625,0.654707454034961,112,2208.2,714,195116.670242164,0.799927542795037,88.9685570909255,5,8
64,0.000468512801901137,0.604488720444618,0.483072916666667,0.823419527216738,201,334.575757575758,714,14282.4238765788,0.651209129607825,31.3558501631184,6,6
64,0.0124876787209097,8.17796866255037e-05,0,0.665123177248438,417,1380.125,714,4164.53470514012,0.390816049270899,24.0353798961542,7,6
64,0.342393156221393,0.0341381358686555,0,0.556278869667603,266,408.925925925926,714,47003.6360854035,0.637623403677203,46.833896440778,8,8
64,0.0896353059254976,0.000135824438570549,0,0.500158500135857,497,581.105263157895,714,21534.6097128131,0.488633275971379,32.4706419782873,9,9
128,0.0164544792108217,3.52583874331066e-05,0,0.44780816954986,345,552.05,714,24087.2231748983,0.555475047550041,38.2951084989572,1,8
128,0.0400405461293601,2.9893784006692e-05,0,0.496694140023549,436,69.00625,714,22920.5609855756,0.567611629381397,40.56269367177,2,7
128,0.00599923967185568,2.43736707606704e-05,0,0.579227425052079,423,56.9123711340206,714,23165.7315317242,0.548863327597138,36.4858087501349,3,7
128,0.323494909093633,0.00019482044309506,0,0.446200525314736,554,160.014492753623,714,8401.11656225748,0.453944389095191,25.888764490278,4,8
128,0.158593772376734,1.05993514971709e-05,0.702008928571429,0.654707454034961,112,2208.2,714,229813.452699329,0.799927542795037,88.9685570909255,5,8
128,0.000590963237364463,1.69027295044772e-05,0.295758928571429,0.823419527216738,201,334.575757575758,714,15205.0614898159,0.651209129607825,31.3558501631184,6,6
128,0.0237494870400375,2.33017174125131e-05,0,0.665123177248438,417,1380.125,714,4889.79839629069,0.390816049270899,24.0353798961542,7,6
128,0.335897450774078,7.93150366972719e-05,0.703125,0.556278869667603,266,408.925925925926,714,48146.1451483435,0.637623403677203,46.833896440778,8,8
128,0.00902883887515705,9.64664462863168e-05,0.150669642857143,0.500158500135857,497,581.105263157895,714,21288.0118214367,0.488633275971379,32.4706419782873,9,9
1,0.144478484452336,4.63753495627049e-05,0.60195530726257,0.44780816954986,345,552.05,715,8950.34975242842,0.555475047550041,38.2951084989572,1,8
1,0.159104280510002,0.000112466673436506,0.486033519553073,0.496694140023549,436,69.00625,715,16089.6627500256,0.567611629381397,40.56269367177,2,7
1,0.0587731435063407,5.79978436286316e-05,0.537709497206704,0.579227425052079,423,56.9123711340206,715,6790.2493353289,0.548863327597138,36.4858087501349,3,7
1,0.111135975889115,0.000293355119514341,0,0.446200525314736,554,160.014492753623,715,2861.03420705632,0.453944389095191,25.888764490278,4,8
1,0.826746142308861,2.04587751538036e-05,0.998603351955307,0.654707454034961,112,2208.2,715,481232.092159294,0.799927542795037,88.9685570909255,5,8
1,0.0295617164625549,8.19814997865212e-05,0.864525139664804,0.823419527216738,201,334.575757575758,715,50516.7603245963,0.651209129607825,31.3558501631184,6,6
1,0.0759247222883179,1.71777489468373e-05,0.222067039106145,0.665123177248438,417,1380.125,715,3716.0061489092,0.390816049270899,24.0353798961542,7,6
1,0.303068462281328,7.73648276966339e-05,0.946927374301676,0.556278869667603,266,408.925925925926,715,89087.5638658666,0.637623403677203,46.833896440778,8,8
1,0.344627649918091,3.84927993696577e-05,0.569832402234637,0.500158500135857,497,581.105263157895,715,91927.4966660873,0.488633275971379,32.4706419782873,9,9
2,0.134891886320599,4.39448841264939e-05,0.527855153203343,0.44780816954986,345,552.05,715,5935.78189889307,0.555475047550041,38.2951084989572,1,8
2,0.220068682251818,9.19440017892018e-05,0.454038997214485,0.496694140023549,436,69.00625,715,14804.4265695923,0.567611629381397,40.56269367177,2,7
2,0.229904944236477,0.000189094593452033,0.757660167130919,0.579227425052079,423,56.9123711340206,715,25484.7256330885,0.548863327597138,36.4858087501349,3,7
2,0.0166527373827088,0.000125206179383981,0,0.446200525314736,554,160.014492753623,715,2573.67011939894,0.453944389095191,25.888764490278,4,8
2,0.249580544409618,4.43240846289021e-06,0.720055710306407,0.654707454034961,112,2208.2,715,191637.261667524,0.799927542795037,88.9685570909255,5,8
2,0.00714205824433817,3.51321020999979e-05,0.841225626740947,0.823419527216738,201,334.575757575758,715,471.973809936317,0.651209129607825,31.3558501631184,6,6
2,0.0388613439350209,4.2256825610858e-05,0.217270194986072,0.665123177248438,417,1380.125,715,1162.51021447752,0.390816049270899,24.0353798961542,7,6
2,0.217507953322455,2.61093804983864e-05,0.469359331476323,0.556278869667603,266,408.925925925926,715,15770.601401012,0.637623403677203,46.833896440778,8,8
2,0.332973639218442,0.000766379606011661,0,0.500158500135857,497,581.105263157895,715,23379.2134128202,0.488633275971379,32.4706419782873,9,9
4,0.0765374148068073,0.000123461195422703,0.673611111111111,0.44780816954986,345,552.05,715,13244.6572324922,0.555475047550041,38.2951084989572,1,8
4,0.131221483992363,9.10705398055845e-05,0.497222222222222,0.496694140023549,436,69.00625,715,3261.43659534288,0.567611629381397,40.56269367177,2,7
4,0.0105279203469724,1.98069194233187e-05,0.5,0.579227425052079,423,56.9123711340206,715,10087.9776919509,0.548863327597138,36.4858087501349,3,7
4,0.108474887443528,0.000227105484023723,0.647222222222222,0.446200525314736,554,160.014492753623,715,6210.31924997118,0.453944389095191,25.888764490278,4,8
4,0.578906440556849,0.167866144768041,0.497222222222222,0.654707454034961,112,2208.2,715,222908.847256654,0.799927542795037,88.9685570909255,5,8
4,0.0156088142854818,2.14044032628152e-05,0.705555555555556,0.823419527216738,201,334.575757575758,715,1484.09000760272,0.651209129607825,31.3558501631184,6,6
4,0.00881092992831568,9.49254878620792e-05,0.241666666666667,0.665123177248438,417,1380.125,715,290.641753163063,0.390816049270899,24.0353798961542,7,6
4,0.0113677595957674,0.000107228275462353,0.745833333333333,0.556278869667603,266,408.925925925926,715,2161.36968964017,0.637623403677203,46.833896440778,8,8
4,0.0447637334506022,9.10871366653497e-05,0.248611111111111,0.500158500135857,497,581.105263157895,715,18089.8159906552,0.488633275971379,32.4706419782873,9,9
8,0.309079383605578,5.49562024422926e-05,0.511111111111111,0.44780816954986,345,552.05,715,11161.1701323977,0.555475047550041,38.2951084989572,1,8
8,0.10561109700954,0.000147555515310628,0.494444444444444,0.496694140023549,436,69.00625,715,2558.89756826289,0.567611629381397,40.56269367177,2,7
8,0.0166306186675247,0.000127998260461508,0,0.579227425052079,423,56.9123711340206,715,10669.8122217638,0.548863327597138,36.4858087501349,3,7
8,0.0534622220070792,0.000188550590128219,0,0.446200525314736,554,160.014492753623,715,1099.29124197538,0.453944389095191,25.888764490278,4,8
8,0.0257172358912495,1.1683266928565e-05,0.506944444444444,0.654707454034961,112,2208.2,715,142891.091408543,0.799927542795037,88.9685570909255,5,8
8,0.02071391020443,3.46811304763465e-05,0.913888888888889,0.823419527216738,201,334.575757575758,715,4009.7132448989,0.651209129607825,31.3558501631184,6,6
8,0.0716986152730896,8.82087717067282e-05,0,0.665123177248438,417,1380.125,715,4744.02399360014,0.390816049270899,24.0353798961542,7,6
8,0.00941140849287777,2.15163778557317e-05,0.454166666666667,0.556278869667603,266,408.925925925926,715,18982.2935289085,0.637623403677203,46.833896440778,8,8
8,0.0304881543523601,0.000199044904919829,0.301388888888889,0.500158500135857,497,581.105263157895,715,11666.0896272348,0.488633275971379,32.4706419782873,9,9
16,0.0493362827951935,5.58531666073174e-05,0.417119565217391,0.44780816954986,345,552.05,715,14055.5144410524,0.555475047550041,38.2951084989572,1,8
16,0.00976613212664489,5.98974367538774e-05,0,0.496694140023549,436,69.00625,715,12941.8386438929,0.567611629381397,40.56269367177,2,7
16,0.0252328245546514,4.78921003991283e-05,0.205163043478261,0.579227425052079,423,56.9123711340206,715,15389.8889022773,0.548863327597138,36.4858087501349,3,7
16,0.032654899196503,1.17402757340207e-05,0.244565217391304,0.446200525314736,554,160.014492753623,715,3629.84216873271,0.453944389095191,25.888764490278,4,8
16,0.0554022508957107,5.32608954215822e-05,0.542119565217391,0.654707454034961,112,2208.2,715,170972.221693514,0.799927542795037,88.9685570909255,5,8
16,0.00629223059414049,5.18012124507484e-05,0.403532608695652,0.823419527216738,201,334.575757575758,715,9250.94083137722,0.651209129607825,31.3558501631184,6,6
16,0.089863873983871,6.55904690217559e-05,0.377717391304348,0.665123177248438,417,1380.125,715,1667.28994527503,0.390816049270899,24.0353798961542,7,6
16,0.0278689503678842,3.58829903044114e-05,0.183423913043478,0.556278869667603,266,408.925925925926,715,24892.2972425819,0.637623403677203,46.833896440778,8,8
16,0.0305415201679863,0.000151528520133752,0.345108695652174,0.500158500135857,497,581.105263157895,715,19506.580541562,0.488633275971379,32.4706419782873,9,9
32,0.0195406410995403,2.40510304638524e-05,0.209239130434783,0.44780816954986,345,552.05,715,18251.220558094,0.555475047550041,38.2951084989572,1,8
32,0.00771954052895877,3.0486521001282e-05,0,0.496694140023549,436,69.00625,715,18194.1152216937,0.567611629381397,40.56269367177,2,7
